sced_timestamp,market,location,location_type,lmp
2023-04-05 03:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.04
2023-04-05 04:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.08
2023-04-05 05:00:44+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.35
2023-04-05 06:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.52
2023-04-05 07:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.25
2023-04-05 08:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.93
2023-04-05 09:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.66
2023-04-05 10:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.67
2023-04-05 11:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.93
2023-04-05 12:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.14
2023-04-05 13:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.14
2023-04-05 14:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.17
2023-04-05 15:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.94
2023-04-05 16:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.84
2023-04-05 17:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.34
2023-04-05 18:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.8
2023-04-05 19:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.5
2023-04-05 20:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.59
2023-04-05 21:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.37
2023-04-05 22:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.15
2023-04-05 23:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.19
2023-04-06 00:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.96
2023-04-06 01:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.41
2023-04-06 02:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.94
2023-04-06 03:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.7
2023-04-06 04:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.13
2023-04-06 05:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.69
2023-04-06 06:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.9
2023-04-06 07:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.39
2023-04-06 08:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.28
2023-04-06 09:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.27
2023-04-06 10:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.36
2023-04-06 11:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.69
2023-04-06 12:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.59
2023-04-06 13:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.32
2023-04-06 14:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.93
2023-04-06 15:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.86
2023-04-06 16:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.34
2023-04-06 17:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.25
2023-04-06 18:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.79
2023-04-06 19:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.3
2023-04-06 20:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.14
2023-04-06 21:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.38
2023-04-06 22:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.45
2023-04-06 23:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.38
2023-04-07 00:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.14
2023-04-07 01:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,45
2023-04-07 02:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.66
2023-04-07 03:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.88
2023-04-07 04:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.82
2023-04-07 05:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.29
2023-04-07 06:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.63
2023-04-07 07:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.42
2023-04-07 08:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.53
2023-04-07 09:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.62
2023-04-07 10:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.09
2023-04-07 11:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.2
2023-04-07 12:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.93
2023-04-07 13:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.16
2023-04-07 14:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.51
2023-04-07 15:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.1
2023-04-07 16:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.69
2023-04-07 17:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.51
2023-04-07 18:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.83
2023-04-07 19:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.52
2023-04-07 20:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.01
2023-04-07 21:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.33
2023-04-07 22:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,44.83
2023-04-07 23:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.37
2023-04-08 00:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.2
2023-04-08 01:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.38
2023-04-08 02:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.39
2023-04-08 03:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.11
2023-04-08 04:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.8
2023-04-08 05:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.2
2023-04-08 06:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.83
2023-04-08 07:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.39
2023-04-08 08:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,71.39
2023-04-08 09:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.56
2023-04-08 10:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.06
2023-04-08 11:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.16
2023-04-08 12:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.19
2023-04-08 13:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,70
2023-04-08 14:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.71
2023-04-08 15:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.67
2023-04-08 16:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.62
2023-04-08 17:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.67
2023-04-08 18:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.8
2023-04-08 19:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.77
2023-04-08 20:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.18
2023-04-08 21:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.97
2023-04-08 22:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.29
2023-04-08 23:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.1
2023-04-09 00:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.13
2023-04-09 01:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,54.99
2023-04-09 02:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.03
2023-04-09 03:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.07
2023-04-09 04:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.19
2023-04-09 05:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.23
2023-04-09 06:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.82
2023-04-09 07:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.52
2023-04-09 08:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10
2023-04-09 09:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.6
2023-04-09 10:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.78
2023-04-09 11:00:17+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.33
2023-04-09 12:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.99
2023-04-09 13:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.57
2023-04-09 14:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.52
2023-04-09 15:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.8
2023-04-09 16:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.02
2023-04-09 17:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.61
2023-04-09 18:00:14+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.86
2023-04-09 19:00:16+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,15.36
2023-04-09 20:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.75
2023-04-09 21:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.49
2023-04-09 22:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.56
2023-04-09 23:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.85
2023-04-10 00:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.77
2023-04-10 01:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.81
2023-04-10 02:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.58
2023-04-10 03:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.34
2023-04-10 04:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.35
2023-04-10 05:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.03
2023-04-10 06:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.24
2023-04-10 07:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.87
2023-04-10 08:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.97
2023-04-10 09:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.09
2023-04-10 10:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,17.79
2023-04-10 11:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.92
2023-04-10 12:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,69.99
2023-04-10 13:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.27
2023-04-10 14:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,27.52
2023-04-10 15:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.86
2023-04-10 16:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.58
2023-04-10 17:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.99
2023-04-10 18:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,29.99
2023-04-10 19:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.42
2023-04-10 20:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.77
2023-04-10 21:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.02
2023-04-10 22:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.42
2023-04-10 23:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.64
2023-04-11 00:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.98
2023-04-11 01:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,40.23
2023-04-11 02:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.48
2023-04-11 03:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.38
2023-04-11 04:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.35
2023-04-11 05:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.42
2023-04-11 06:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.42
2023-04-11 07:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.84
2023-04-11 08:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.97
2023-04-11 09:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.8
2023-04-11 10:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.86
2023-04-11 11:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.37
2023-04-11 12:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,39.99
2023-04-11 13:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,23.13
2023-04-11 14:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.98
2023-04-11 15:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.08
2023-04-11 16:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.99
2023-04-11 17:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.28
2023-04-11 18:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.29
2023-04-11 19:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,24.15
2023-04-11 20:00:15+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.74
2023-04-11 21:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.41
2023-04-11 22:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.55
2023-04-11 23:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.65
2023-04-12 00:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,22.41
2023-04-12 01:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.91
2023-04-12 02:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,16.76
2023-04-12 03:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.81
2023-04-12 04:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.29
2023-04-12 05:00:43+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-7.05
2023-04-12 06:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-6.33
2023-04-12 07:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-7.32
2023-04-12 08:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-8.12
2023-04-12 09:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-3.56
2023-04-12 10:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.5
2023-04-12 11:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.54
2023-04-12 12:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.53
2023-04-12 13:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.36
2023-04-12 14:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.61
2023-04-12 15:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.64
2023-04-12 16:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.13
2023-04-12 17:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.63
2023-04-12 18:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.66
2023-04-12 19:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.97
2023-04-12 20:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.44
2023-04-12 21:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.06
2023-04-12 22:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.74
2023-04-12 23:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.28
2023-04-13 00:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19
2023-04-13 01:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,37.39
2023-04-13 02:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.94
2023-04-13 03:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.99
2023-04-13 04:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-1.17
2023-04-13 05:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-15.75
2023-04-13 06:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-15.89
2023-04-13 07:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-16.63
2023-04-13 08:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-18.07
2023-04-13 09:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-8.59
2023-04-13 10:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-3.71
2023-04-13 11:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.48
2023-04-13 12:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.7
2023-04-13 13:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.98
2023-04-13 14:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.04
2023-04-13 15:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.12
2023-04-13 16:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.6
2023-04-13 17:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.92
2023-04-13 18:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.96
2023-04-13 19:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.26
2023-04-13 20:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10
2023-04-13 22:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.21
2023-04-13 23:00:28+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.76
2023-04-14 00:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,71.81
2023-04-14 01:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,25.28
2023-04-14 02:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.64
2023-04-14 03:00:30+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.01
2023-04-14 04:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-2.44
2023-04-14 05:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-6.87
2023-04-14 06:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-17.85
2023-04-14 07:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-17.77
2023-04-14 08:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-18.9
2023-04-14 09:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-9.13
2023-04-14 10:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-5.58
2023-04-14 11:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-1.47
2023-04-14 12:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.73
2023-04-14 13:00:30+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.59
2023-04-14 14:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.53
2023-04-14 15:00:20+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,2.32
2023-04-14 16:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3.09
2023-04-14 17:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.54
2023-04-14 18:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.79
2023-04-14 19:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.66
2023-04-14 20:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.62
2023-04-14 21:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.17
2023-04-14 22:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.21
2023-04-14 23:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.61
2023-04-15 00:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,3
2023-04-15 01:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.84
2023-04-15 02:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,30.31
2023-04-15 03:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.13
2023-04-15 04:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.49
2023-04-15 05:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,21.34
2023-04-15 06:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.73
2023-04-15 07:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,20.85
2023-04-15 08:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.67
2023-04-15 09:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.8
2023-04-15 10:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.01
2023-04-15 11:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,18.77
2023-04-15 12:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.31
2023-04-15 13:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.24
2023-04-15 14:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.17
2023-04-15 15:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.07
2023-04-15 16:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.63
2023-04-15 17:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,4.85
2023-04-15 18:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.49
2023-04-15 19:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.44
2023-04-15 20:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,12.3
2023-04-15 21:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,1.89
2023-04-15 22:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.74
2023-04-15 23:00:26+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,-0.67
2023-04-16 00:00:25+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,0.88
2023-04-16 01:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.16
2023-04-16 02:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.52
2023-04-16 03:00:23+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.02
2023-04-16 04:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.82
2023-04-16 05:00:27+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,5.58
2023-04-16 06:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.64
2023-04-16 07:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,6.81
2023-04-16 08:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.19
2023-04-16 09:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,7.39
2023-04-16 10:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.62
2023-04-16 11:00:36+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,14.81
2023-04-16 12:00:21+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,19.51
2023-04-16 13:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,13.46
2023-04-16 14:00:18+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,10.78
2023-04-16 15:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.28
2023-04-16 16:00:24+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,9.05
2023-04-16 17:00:19+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,8.55
2023-04-16 18:00:22+00:00,REAL_TIME_SCED,AZURE_BES1,Electrical Bus,11.51
