id,year,zip_code,city,state,climate,building_class,facility_type,floor_area,year_built,energy_star_rating,leed_score,electric_eui,fuel_eui,site_eui,source_eui,ghg_emissions_int
169,2021,98144,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,289588,1990,89,,19.56474426,6.145903836,25.71064809,67.886496,1.987102964
17,2015,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,65009,1928,39,,24.82031812,79.87342704,104.6937452,166.3837835,7.234174167
17,2016,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,65009,1928,48,,20.55732753,80.55270069,101.1100282,152.9412042,6.406874353
17,2017,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,65009,1928,94,,,69.00299712,72.95700471,88.48839488,4.326737468
17,2018,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,65009,1928,60,,21.53353631,51.93618089,73.4697172,125.1426289,4.865840069
17,2019,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,65009,1928,71,,19.64917927,47.49945377,67.14863304,113.9724301,4.614907993
17,2020,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,65009,1928,78,,17.57426927,44.30784153,61.8821108,104.7344934,4.032059921
17,2021,98104,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,65009,1928,67,,21.04531783,48.23229091,69.27760874,119.8239507,4.622445386
170,2015,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,64820,1915,,,28.75969527,13.7777397,42.53743498,104.7720698,3.727921628
170,2016,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,64820,1915,,,29.41571942,17.70282127,47.11854068,110.9533213,3.503009329
170,2017,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,64820,1915,,,33.94056241,,62.53118648,136.5935212,4.448327491
170,2018,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,64820,1915,,,32.09718814,23.46397256,55.5611607,125.422342,3.992193883
170,2019,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,64820,1915,,,32.19903317,29.49819738,61.69723055,132.0780714,4.647198544
170,2020,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,64820,1915,,,18.36544862,16.93707438,35.302523,75.45143676,2.373616251
170,2021,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,64820,1915,0,,19.36965861,14.98657822,34.35623682,76.55663515,2.440071926
172,2015,98106,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,529343,1970,,,47.01675761,23.70487959,70.7216372,172.5227425,6.157208537
172,2016,98106,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,529343,1970,,,47.68777662,24.47950564,72.16728226,175.4430995,5.454873119
172,2017,98106,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,529343,1970,,,45.43200001,28.85688791,74.28888792,172.9562123,5.454462562
172,2018,98106,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,529343,1970,,,38.91943266,27.11815278,66.03758543,150.681079,4.769863147
172,2019,98106,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,529343,1970,,,36.54406559,,91.37455134,172.320376,6.408031683
172,2020,98106,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,529343,1970,,,27.06648239,20.29133359,47.35781598,106.294655,3.250142563
172,2021,98106,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,529343,1970,0,,26.54284886,20.49353633,47.03638518,104.8627586,3.341420982
173,2015,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Uncategorized,96300,2002,,,143.6767647,24.96032858,168.6370933,477.3533861,16.29409702
173,2016,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Uncategorized,96300,2002,,,144.7238686,24.3218777,169.0457463,479.9709189,13.90068631
173,2017,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Uncategorized,96300,2002,,,147.7799858,33.66640873,181.4463945,499.3788846,14.54497593
173,2018,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Uncategorized,96300,2002,,,131.3970919,36.66102158,168.0581134,451.0809411,13.18760304
173,2019,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Uncategorized,96300,2002,,,98.65333582,44.84576809,143.4991039,356.859531,11.81934285
173,2020,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Uncategorized,96300,2002,,,74.91155452,36.56587352,111.477428,273.6164484,7.954730313
173,2021,98115,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Office - Uncategorized,96300,2002,0,,60.36199673,,77.59782228,207.6342866,6.039039816
174,2015,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Service - Vehicle service/repair shop,67356,1950,,,44.49783703,53.22269,97.72052704,195.6070328,7.460899307
174,2016,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Service - Vehicle service/repair shop,67356,1950,,,61.84034271,48.82692545,110.6672682,245.4469478,7.981055684
174,2017,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Service - Vehicle service/repair shop,67356,1950,,,32.49554297,71.53973385,104.0352768,177.1527255,6.604621322
174,2018,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Service - Vehicle service/repair shop,67356,1950,,,27.89102118,59.02966593,86.9206871,149.5589557,5.521233612
174,2019,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Service - Vehicle service/repair shop,67356,1950,,,27.9185396,62.27677959,90.19531918,153.0548329,5.978088853
174,2020,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Service - Vehicle service/repair shop,67356,1950,,,26.7178946,59.68153615,86.39943075,146.559802,5.314177097
174,2021,98134,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Service - Vehicle service/repair shop,67356,1950,0,,28.53682975,60.59519568,89.13202543,153.2306009,5.640473134
175,2015,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,254523,2008,62,,30.33271371,23.13564998,53.4683637,119.5371535,4.388826575
175,2016,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,254523,2008,60,,30.69761956,22.46991097,53.16753053,119.9839319,3.867886269
175,2017,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,254523,2008,75,,29.64671104,25.40049762,55.04720866,119.7611952,3.908242134
175,2018,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,254523,2008,66,,26.22551095,17.54350061,43.76901156,100.76878,3.175400628
175,2019,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,254523,2008,65,,25.77813524,19.93746475,45.71559999,101.8776826,3.52486594
175,2020,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,254523,2008,78,,20.88281315,18.66084933,39.54366248,85.16592508,2.667220215
175,2021,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,254523,2008,48,,25.68375932,,,122.1643779,4.280076357
176,2015,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,78804,2001,92,,21.05246562,10.0114863,31.06395192,76.61680267,2.725022517
176,2016,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,78804,2001,92,,20.82312119,10.81466354,31.63778473,76.73999725,2.388563941
176,2017,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,78804,2001,92,,21.5550538,13.79078419,35.34583798,82.16319231,2.593142426
176,2018,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,78804,2001,68,,20.84066929,11.17368015,32.01434943,77.17206572,2.376475406
176,2019,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,78804,2001,56,,22.79520195,15.30109506,38.09629702,87.64308395,2.993109793
176,2020,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,78804,2001,48,,22.3755829,21.81163188,44.18721478,93.16154378,2.954374262
176,2021,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,78804,2001,42,,18.89099504,,59.14808858,101.5876726,3.741559089
177,2015,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66994,2002,83,,26.23942449,7.602121469,33.84154596,90.37402044,3.137340804
177,2016,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66994,2002,79,,27.16965602,8.140728617,35.31038464,93.86048495,2.799486721
177,2017,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66994,2002,89,,28.6217068,10.38041299,39.0021198,100.771593,3.022048137
177,2018,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66994,2002,78,,23.00100435,6.787986616,29.78899097,79.35053962,2.328518769
177,2019,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66994,2002,56,,30.10024043,7.654981588,37.75522202,102.5524856,3.286071116
177,2020,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66994,2002,76,,22.80508222,8.039859128,30.84494134,80.04981024,2.257428834
177,2021,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,66994,2002,47,,31.1512481,,,114.7322475,3.499873851
178,2015,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,98357,2000,90,,20.02918183,13.18721867,33.2164005,76.73821055,2.787102018
178,2016,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,98357,2000,88,,19.54076727,15.51246928,35.05323655,77.64610197,2.52634116
178,2017,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,98357,2000,90,,19.86774562,18.7407613,38.60850692,82.0625206,2.710385129
178,2018,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,98357,2000,78,,17.27470542,16.86793973,34.14264515,71.95391172,2.373850132
178,2019,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,98357,2000,70,,20.37530695,16.46680136,36.84210831,81.26860524,2.823781922
178,2020,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,98357,2000,86,,14.42200544,16.00857235,30.43057779,62.09409805,2.007786156
178,2021,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,98357,2000,73,,17.62058417,,43.91469644,82.93745218,2.892150178
179,2015,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Religious worship,54765,1958,,,67.12907942,11.68755453,78.81663394,223.0572416,7.61457665
179,2016,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Religious worship,54765,1958,,,65.01306075,12.46782583,77.48088659,217.2322279,6.3263699
179,2017,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Religious worship,54765,1958,,,69.72182758,16.69973479,86.42156236,236.4612601,6.905576046
179,2018,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Religious worship,54765,1958,,,66.96292836,14.96905878,81.93198714,225.9811068,6.523790891
179,2019,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Religious worship,54765,1958,,,62.95228961,16.41069189,79.3629815,214.9014158,6.893501674
179,2020,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Religious worship,54765,1958,13,,55.96874717,,61.23672101,181.2732386,4.772069386
179,2021,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Religious worship,54765,1958,11,,55.37099795,18.87208984,74.24308779,193.6806279,5.70229601
18,2015,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,295511,1980,56,,47.67900838,29.50685098,77.18585936,183.094632,6.74715165
18,2016,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,295511,1980,58,,46.92300386,28.40821207,75.33121592,179.3566388,5.790907765
18,2017,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,295511,1980,65,,46.30856293,24.45004492,70.75860785,171.0814348,5.296069074
18,2018,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,295511,1980,70,,46.28547155,32.18381666,78.4692882,179.1293881,5.669129762
18,2019,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,295511,1980,72,,45.357354,32.25365604,77.61101003,176.2884304,6.052219989
18,2020,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,295511,1980,98,,30.72438415,,40.04646241,106.2627484,2.961164009
18,2021,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,295511,1980,95,,36.24240196,10.96876258,47.21116454,125.3183429,3.658877411
180,2015,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Uncategorized,89821,2009,,,0.72249233,21.73660101,22.45909334,25.09205698,1.229699175
180,2016,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Uncategorized,89821,2009,,,0.749551499,20.91985947,21.66941097,24.31944415,1.176357444
180,2017,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Uncategorized,89821,2009,,,0.932789188,27.21402054,28.14680973,31.50367962,1.525858737
180,2018,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Uncategorized,89821,2009,,,0.805478925,23.83874568,24.6442246,27.55988678,1.334986877
180,2019,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Uncategorized,89821,2009,,,0.796976739,,,,2.945138839
180,2020,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Uncategorized,89821,2009,,,0.791102627,18.80351741,19.59462004,22.22775553,1.062152038
180,2021,98118,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Uncategorized,89821,2009,0,,0.634251338,15.49259082,16.12684216,18.25876956,0.876648001
182,2015,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,52611,1980,,,52.8485086,30.75242421,83.60093281,198.2343624,7.13968131
182,2016,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,52611,1980,,,47.00158177,31.05598417,78.05756594,180.1937501,5.744357745
182,2017,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,52611,1980,,,48.3702825,36.3121117,84.6823942,190.0104043,6.104048829
182,2018,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,52611,1980,,,43.75298183,28.78336818,72.53635002,167.6068995,5.2719671
182,2019,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,52611,1980,,,46.35383679,35.18652891,81.5403657,182.4969029,6.303035911
182,2020,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,52611,1980,,,38.02325327,29.39884167,67.42209494,150.261799,4.61327888
182,2021,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - College or university,52611,1980,0,,44.23945777,,,218.2020553,7.765703976
183,2015,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,102100,2001,88,,23.68986067,19.58394105,43.27380172,94.9493006,3.508263302
183,2016,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,102100,2001,89,,22.62728259,20.83971419,43.46699678,92.93136724,3.078180779
183,2017,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,102100,2001,89,,23.27141022,25.38242573,48.65383596,99.72377512,3.356936685
183,2018,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,102100,2001,89,,22.59540652,22.09422084,44.68962736,94.14850836,3.106582294
183,2019,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,102100,2001,89,,24.30822552,18.2589721,42.56719762,95.49974883,3.295069671
183,2020,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,102100,2001,93,,20.56871359,16.03451253,36.60322612,81.42199882,2.502524515
183,2021,98119,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,102100,2001,88,,23.00681347,15.33986288,38.34667635,88.34825032,2.76756374
185,2015,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,236758,2011,96,,20.56134441,13.4511255,34.01246991,78.68630321,2.856550079
185,2016,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,236758,2011,96,,20.17870034,15.03190143,35.21060176,79.14461555,2.556396984
185,2017,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,236758,2011,91,,20.80082961,19.05239094,39.85322055,85.31961547,2.807486218
185,2018,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,236758,2011,86,,16.75696065,12.26417667,29.02113732,65.49424195,2.084959676
185,2019,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,236758,2011,87,,16.64179733,12.3852196,29.02701694,65.25972421,2.249745928
185,2020,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,236758,2011,92,,13.95912778,11.70847563,25.66760341,56.12556065,1.74225551
185,2021,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,236758,2011,79,,16.48541894,,,75.97060978,2.623697293
187,2015,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Commercial - Other,250981,1971,,,37.63478631,17.74769532,55.38248163,139.1963261,5.077044658
187,2016,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Commercial - Other,250981,1971,,,32.40506136,19.53639081,51.94145218,124.8497665,4.089916563
187,2017,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Commercial - Other,250981,1971,,,31.21441731,24.83960929,56.0540266,127.4234465,4.308757301
187,2018,98122,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Commercial - Other,250981,1971,,,31.10848341,19.99613517,51.10461858,121.3347392,3.958072323
189,2015,98117,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,62526,2002,97,,16.90195837,12.57011981,29.47207818,66.27077507,2.428399084
189,2016,98117,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,62526,2002,96,,17.77386103,13.91363621,31.68749724,70.41924166,2.287488273
189,2017,98117,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,62526,2002,96,,17.42018636,17.6256202,35.04580657,73.20628639,2.43986966
189,2018,98117,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,62526,2002,76,,18.43640258,13.17712189,31.61352447,71.72628208,2.277195193
189,2019,98117,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,62526,2002,66,,20.72265591,16.00823646,36.73089237,81.87778785,2.832726347
189,2020,98117,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,62526,2002,83,,13.03069031,19.37888745,32.40957776,61.2641994,2.075110781
189,2021,98117,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Education - Other classroom,62526,2002,59,,17.63304629,,48.48197314,87.75913855,3.135114189
19,2015,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,66990,1922,14,,61.02314521,98.87637283,159.899518,305.2991332,12.48336961
19,2016,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,66990,1922,35,,57.05244825,103.0194044,160.0718527,298.1964883,11.40610789
19,2017,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,66990,1922,34,,56.42537086,116.7102289,173.1355997,312.3112457,12.18480503
19,2018,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,66990,1922,24,,48.52206661,96.05579463,144.5778612,262.9457947,10.11445827
19,2019,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,66990,1922,25,,42.07872761,81.59726387,123.6759915,225.6632771,9.05536288
19,2020,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,66990,1922,69,,31.82484926,46.77142621,78.59627546,154.6127591,5.532171155
19,2021,98101,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Lodging - Hotel,66990,1922,56,,37.94596122,49.28765487,87.23361609,176.7556474,6.357196875
190,2015,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Warehouse - Non-refrigerated,64015,2007,19,,42.19475634,10.12327093,52.31802728,143.1209694,4.933661237
190,2016,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Warehouse - Non-refrigerated,64015,2007,21,,41.37407065,9.117863732,50.49193438,139.4883388,4.088955335
190,2017,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Warehouse - Non-refrigerated,64015,2007,42,,31.88618717,12.40569007,44.29187725,113.1486023,3.411400219
190,2018,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Warehouse - Non-refrigerated,64015,2007,37,,31.91774459,,37.36832734,105.9448299,3.020080552
190,2019,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Warehouse - Non-refrigerated,64015,2007,,,29.53888969,6.707816031,36.24670573,99.79532047,3.181743016
190,2020,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Warehouse - Non-refrigerated,64015,2007,,,30.01883856,6.809275405,36.82811397,101.4088923,2.77107899
190,2021,98108,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Warehouse - Non-refrigerated,64015,2007,51,,32.5694533,11.11723815,43.68669144,113.9411834,3.354995835
194,2015,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Retail - Uncategorized,530039,1951,98,,31.81566263,23.01081339,54.82647601,124.0625347,4.536848873
194,2016,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Retail - Uncategorized,530039,1951,98,,30.5262979,21.64038531,52.16668321,118.57498,3.808902713
194,2017,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Retail - Uncategorized,530039,1951,98,,30.01562252,27.9172166,57.93283912,123.5621321,4.073747937
194,2018,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Retail - Uncategorized,530039,1951,92,,27.92509349,26.52914947,54.45424297,115.5404005,3.797877178
194,2019,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Retail - Uncategorized,530039,1951,98,,21.86329517,17.80606206,39.66935723,87.34711201,3.037415493
194,2020,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Retail - Uncategorized,530039,1951,100,,11.8063869,9.309229122,21.11561603,46.84674546,1.442043481
194,2021,98125,Seattle,WA,4C Mixed - Marine (Salem-OR),Commercial,Retail - Uncategorized,530039,1951,100,,8.584776066,5.679185871,14.26396194,32.91934201,1.030314255
19440,2015,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,31334,1976,69,,26.26412835,0,26.26412835,82.46936303,2.736561289
19440,2016,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,31334,1976,88,,22.98316093,0,22.98316093,72.16712531,2.002389719
19440,2017,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,31334,1976,91,,23.38468269,0,23.38468269,73.42790365,2.018655528
19440,2018,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,31334,1976,94,,22.0782202,0,22.0782202,69.32561143,1.888871371
19440,2019,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,31334,1976,94,,22.37035626,0,22.37035626,70.24291865,2.139804232
19440,2020,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,31334,1976,93,,22.57127514,0,22.57127514,70.87380394,1.811665576
19440,2021,98133,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,31334,1976,91,,23.90708584,0,23.90708584,75.06824954,2.029280513
19441,2015,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,47658,2005,84,,23.56946134,0,23.56946134,74.00810861,2.455434789
19441,2016,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,47658,2005,53,,24.44235664,0,24.44235664,76.74899986,2.129521093
19441,2017,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,47658,2005,67,,24.82603867,0,24.82603867,77.95376143,2.143076677
19441,2018,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,47658,2005,66,,24.44907057,0,24.44907057,76.77008159,2.091638903
19441,2019,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,47658,2005,79,,22.35848318,0,22.35848318,70.2056372,2.13866806
19441,2020,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,47658,2005,,,22.57042147,0,22.57042147,70.87112342,1.811597057
19441,2021,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,47658,2005,0,,23.53630566,0,23.53630566,73.90399977,1.997807962
19445,2015,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,56986,2000,94,,28.26193012,0.024258858,28.28618898,88.76793239,2.945463829
19445,2016,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,56986,2000,32,,30.52824569,4.432553366,34.96079905,100.5128725,2.895160865
19445,2017,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,56986,2000,46,,31.65872538,6.364933386,38.02365876,106.0915777,3.070942717
19445,2018,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,56986,2000,46,,30.61074017,5.998149317,36.60888949,102.4157809,2.937644483
19445,2019,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,56986,2000,9,,39.02472436,,,139.8322829,4.607841776
19445,2020,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,56986,2000,16,,34.45219566,,51.04942552,125.6069857,3.646757157
19445,2021,98103,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,56986,2000,71,,25.7604415,9.685361317,35.44580282,91.05741569,2.70098653
19448,2015,98199,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,24059,1962,69,,28.22031259,0,28.22031259,88.61178155,2.939993216
19448,2016,98199,Seattle,WA,4C Mixed - Marine (Salem-OR),Residential,2-4 Unit Building,24059,1962,65,,28.85440264,0,28.85440264,90.60282429,2.513913969
